Manufacturer,Model,Year,Fuel Type,Body Type,Seating Capacity,Ground Clearance,Ground Clearance (range),Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km)
Toyota,raize z black top,2024,Hybrid,,,,,16595000.0,,,
Toyota,raize z black top,2022,Petrol,,,,,,13850000.0,,
Toyota,raize z blacktop,2024,Hybrid,,,,,15990000.0,,,
Toyota,raize z blacktop 4 way,2024,Petrol,,,,,14450000.0,,,
Toyota,"raize z blacktop 43,000kms",2020,Petrol,,,,,,12290000.0,,
Toyota,raize z body kit,2025,Hybrid,,,,,16400000.0,,,
Toyota,raize z brand,2025,Hybrid,,,,,16200000.0,,,
Toyota,raize z ew,2025,Hybrid,,,,,16500000.0,,,
Toyota,raize z fully load,2025,Hybrid,,,,,16300000.0,,,
Toyota,raize z fully loaded,2025,Hybrid,,,,,16400000.0,,,
Toyota,raize z garde,2024,Hybrid,,,,,15700000.0,,,
Toyota,raize z grade,2025,Petrol,,,,,14632353.0,13600000.0,13366667.0,
Toyota,raize z grade,2024,Petrol,,,,,12202143.0,0.0,,
Toyota,raize z grade,2023,Petrol,,,,,12202143.0,0.0,,
Toyota,raize z grade,2022,Hybrid,,,,,,14800000.0,,
Toyota,raize z grade,2020,Petrol,,,,,12202143.0,0.0,,
Toyota,raize z grade (black top),2025,Hybrid,,,,,16140000.0,,,
Toyota,raize z grade 1.2 japan,2025,Petrol,,,,,16990000.0,,,
Toyota,raize z grade 1.2cc,2024,Petrol,,,,,14550000.0,,,
Toyota,raize z grade 1.2l,2025,Hybrid,,,,,15900000.0,,,
Toyota,raize z grade 1.2l,2024,Hybrid,,,,,16490000.0,,,
Toyota,raize z grade 1.2l,2023,Petrol,,,,,14790000.0,,,
Toyota,raize z grade 1.2l japan,2024,Petrol,,,,,16270000.0,,,
Toyota,raize z grade 1.2l japan,2023,Petrol,,,,,16270000.0,,,
Toyota,raize z grade 1000cc,2023,Petrol,,,,,,13800000.0,,
Toyota,raize z grade 1000cc 4wd,2024,Petrol,,,,,14890000.0,,,
Toyota,raize z grade 1200,2024,Petrol,,,,,14600000.0,,,
Toyota,raize z grade 1200c,2024,Hybrid,,,,,16900000.0,,,
Toyota,raize z grade 1200cc,2023,Petrol,,,,,14590000.0,15200000.0,,
Toyota,raize z grade 1200cc japan,2024,Petrol,,,,,16696667.0,,,
Toyota,raize z grade 1200cc petrl,2024,Petrol,,,,,15500000.0,,,
Toyota,raize z grade 4-way,2025,Hybrid,,,,,16775000.0,,,
Toyota,raize z grade black top,2020,Petrol,,,,,,,11700000.0,
Toyota,raize z grade body kit,2023,Petrol,,,,,16490000.0,,,
Toyota,raize z grade body kit,2022,Petrol,,,,,13700000.0,,,
Toyota,raize z grade ew,2025,Petrol,,,,,16375000.0,,,
Toyota,raize z grade high,2024,Hybrid,,,,,16400000.0,,,
Toyota,raize z grade highest pack,2023,Petrol,,,,,15400000.0,,,
Toyota,raize z grade highst pack,2024,Petrol,,,,,13890000.0,,,
Toyota,raize z grade japan,2025,Hybrid,,,,,16720000.0,15590000.0,,
Toyota,raize z grade japan,2024,Hybrid,,,,,16720000.0,15590000.0,,
Toyota,raize z grade japan,2022,Petrol,,,,,,14950000.0,,
Toyota,raize z grade japan 1.2l,2022,Petrol,,,,,15650000.0,,,
Toyota,raize z grade u/r,2024,Petrol,,,,,12900000.0,,,
Toyota,raize z grade un/re,2022,Hybrid,,,,,14500000.0,,,
Toyota,raize z grade- 2wd,2025,Petrol,,,,,15900000.0,,,
Toyota,raize z grde 1200cc,2025,Hybrid,,,,,16675000.0,,,
Toyota,raize z gread fully load,2024,Hybrid,,,,,16900000.0,,,
Toyota,raize z great,2024,Petrol,,,,,14950000.0,14950000.0,,
Toyota,raize z great,2023,Petrol,,,,,15350000.0,,,
Toyota,raize z great,2022,Petrol,,,,,14950000.0,14950000.0,,
Toyota,raize z highest,2025,Hybrid,,,,,16695000.0,,,
Toyota,raize z highest grade,2024,Petrol,,,,,15150000.0,,,
Toyota,raize z highest gread,2024,Petrol,,,,,13900000.0,,,
Toyota,raize z modalista,2024,Petrol,,,,,14350000.0,,,
Toyota,raize z modelista,2022,Petrol,,,,,14895000.0,,,
Toyota,raize z non,2024,Petrol,,,,,15800000.0,,,
Toyota,raize z package,2024,Petrol,,,,,14200000.0,,,
Toyota,raize z panoramic view pkg,2025,Petrol,,,,,15290000.0,,,
Toyota,raize z premium,2025,Hybrid,,,,,16350000.0,,,
Toyota,raize z premium,2024,Petrol,,,,,14750000.0,,,
Toyota,raize z premium 1.2,2022,Hybrid,,,,,15250000.0,,,
Toyota,raize z premium grede 1200,2024,Petrol,,,,,15300000.0,,,
Toyota,raize z premium redline+,2024,Petrol,,,,,14750000.0,,,
Toyota,raize z red premium,2024,Petrol,,,,,16890000.0,,,
Toyota,raize z red premium+,2025,Hybrid,,,,,16350000.0,,,
Toyota,raize z safety,2025,Hybrid,,,,,16700000.0,,,
Toyota,raize z safety 4way,2025,Hybrid,,,,,16750000.0,,,
Toyota,raize z safety pack,2025,Hybrid,,,,,16750000.0,,,
Toyota,raize z unregistere,2022,Hybrid,,,,,,,14950000.0,
Toyota,raize z- apple car,2025,Hybrid,,,,,17050000.0,,,
Toyota,raize zred premium,2025,Hybrid,,,,,16890000.0,,,
Toyota,raize ð,2025,Petrol,,,,,16850000.0,,,
Toyota,rav4,2001,Petrol,,,,,,,,6957500.0
Toyota,rav4,2000,Petrol,,,,,,,,6957500.0
Toyota,rav4 embassy,2021,Hybrid,,,,,,,32500000.0,
Toyota,rav4 g grade,2009,Petrol,,,,,,,8950000.0,8850000.0
Toyota,rav4 g grade,2007,Petrol,,,,,,,8950000.0,8850000.0
Toyota,rav4 l,2003,Petrol,,,,,,,,6485000.0
Toyota,rav4 sport,2007,Petrol,,,,,,,,8975000.0
Toyota,roomy,2025,Petrol,,,,,11487500.0,10375000.0,8590000.0,8000000.0
Toyota,roomy,2023,Petrol,,,,,11487500.0,10375000.0,8590000.0,8000000.0
Toyota,roomy,2022,Petrol,,,,,11487500.0,10375000.0,8590000.0,8000000.0
Toyota,roomy,2017,Petrol,,,,,11487500.0,10375000.0,8590000.0,8000000.0
Toyota,roomy blue,2022,Petrol,,,,,,11500000.0,,
Toyota,roomy costom g,2023,Petrol,,,,,,11750000.0,,
Toyota,roomy costom gt,2023,Petrol,,,,,11850000.0,,,
Toyota,roomy costom gt,2022,Petrol,,,,,,12700000.0,,
Toyota,roomy coustom g,2023,Petrol,,,,,11500000.0,,,
Toyota,roomy custm g navi premium,2024,Petrol,,,,,11895000.0,11895000.0,,
Toyota,roomy custom,2018,Petrol,,,,,,,,88500000.0
Toyota,roomy custom g,2025,Petrol,,,,,11945000.0,,,
Toyota,roomy custom g,2024,Petrol,,,,,11683182.0,11757500.0,,
Toyota,roomy custom g,2023,Petrol,,,,,11683182.0,11757500.0,,
Toyota,roomy custom g,2022,Petrol,,,,,11150000.0,,,
Toyota,roomy custom g limited,2025,Petrol,,,,,13450000.0,,,
Toyota,roomy custom g limited,2024,Petrol,,,,,11495000.0,,,
Toyota,roomy custom gt,2025,Petrol,,,,,13425000.0,12726667.0,,
Toyota,roomy custom gt,2024,Petrol,,,,,13425000.0,12726667.0,,
Toyota,roomy custom gt,2023,Petrol,,,,,13425000.0,12726667.0,,
Toyota,roomy custom gt,2022,Petrol,,,,,12250000.0,11750000.0,,
Toyota,roomy custom gt terbo,2022,Petrol,,,,,,11775000.0,,
Toyota,roomy custom z gt,2022,Petrol,,,,,11800000.0,,,
Toyota,roomy custom-gt (turbo),2023,Petrol,,,,,12600000.0,,,
Toyota,roomy g,2025,Petrol,,,,,10881250.0,10433333.0,,
Toyota,roomy g,2024,Petrol,,,,,10881250.0,10433333.0,,
Toyota,roomy g,2023,Petrol,,,,,10881250.0,10433333.0,,
Toyota,roomy g,2022,Petrol,,,,,10881250.0,10433333.0,,
Toyota,roomy g custom,2024,Petrol,,,,,12850000.0,,,
Toyota,roomy g custom unregistere,2024,Petrol,,,,,10250000.0,,,
Toyota,roomy g custom white,2023,Petrol,,,,,12000000.0,,,
Toyota,roomy g dual power door,2025,Petrol,,,,,10550000.0,9750000.0,,
Toyota,roomy g dual power door,2023,Petrol,,,,,10550000.0,9750000.0,,
Toyota,roomy g duel power door,2022,Petrol,,,,,10000000.0,,,
Toyota,roomy g grade,2024,Petrol,,,,,11775000.0,,,
Toyota,roomy g grade,2023,Petrol,,,,,11775000.0,,,
Toyota,roomy g grade,2022,Petrol,,,,,10600000.0,10225000.0,,
Toyota,roomy g grade un/re,2022,Petrol,,,,,9800000.0,,,
Toyota,roomy g gread power doors,2023,Petrol,,,,,10950000.0,,,
Toyota,roomy g safety,2023,Petrol,,,,,11300000.0,,,
Toyota,roomy gs,2022,Petrol,,,,,,11250000.0,,
Toyota,roomy gs custom,2024,Petrol,,,,,11650000.0,,,
Toyota,roomy gs custom,2022,Petrol,,,,,11500000.0,,,
Toyota,roomy gs custom un/re,2023,Petrol,,,,,10850000.0,,,
Toyota,roomy gt,2024,Petrol,,,,,13850000.0,,,
Toyota,roomy gt,2023,Petrol,,,,,12550000.0,,,
Toyota,roomy gt,2022,Petrol,,,,,12550000.0,,,
Toyota,roomy gt 4way camera,2023,Petrol,,,,,12150000.0,,,
Toyota,roomy gt 4way camera,2022,Petrol,,,,,12150000.0,,,
Toyota,roomy gt black top,2022,Petrol,,,,,12200000.0,,,
Toyota,roomy gt custom,2025,Petrol,,,,,14190000.0,11550000.0,,
Toyota,roomy gt custom,2022,Petrol,,,,,14190000.0,11550000.0,,
Toyota,roomy gt custom,2020,Hybrid,,,,,13900000.0,,,
Toyota,roomy gt custom 4way,2023,Petrol,,,,,,11500000.0,,
Toyota,roomy gt custom 4way,2022,Hybrid,,,,,,12350000.0,,
Toyota,roomy gt custom u/r,2022,Petrol,,,,,,11400000.0,,
Toyota,roomy m900a custom g,2022,Petrol,,,,,11595000.0,,,
Toyota,roomy pearl white,2022,Petrol,,,,,11380000.0,,,
Toyota,roomy rocco thailand 2.8,2025,Diesel,,,,,28950000.0,,,
Toyota,roomy safety,2023,Petrol,,,,,9975000.0,,,
Toyota,roomy safety editio,2023,Petrol,,,,,9825000.0,10400000.0,,
Toyota,roomy silver,2024,Petrol,,,,,11450000.0,,,
Toyota,roomy thor safety,2023,Petrol,,,,,,9925000.0,,
Toyota,roomy unregister,2023,Petrol,,,,,9950000.0,9800000.0,,
Toyota,roomy unregister,2022,Petrol,,,,,9950000.0,9800000.0,,
Toyota,roomy x,2023,Petrol,,,,,,9400000.0,,
Toyota,roomy x g grade,2025,Petrol,,,,,9000000.0,,,
Toyota,roomy x grade,2023,Petrol,,,,,1050000.0,,,
Toyota,rush,2019,Petrol,,,,,,,14500000.0,11150000.0
Toyota,rush,2006,Petrol,,,,,,,14500000.0,11150000.0
Toyota,sienta,2025,Hybrid,,,,,18975000.0,16800000.0,14500000.0,12700000.0
Toyota,sienta,2023,Hybrid,,,,,18975000.0,16800000.0,14500000.0,12700000.0
Toyota,sienta,2016,Hybrid,,,,,18975000.0,16800000.0,14500000.0,12700000.0
Toyota,sienta,2015,Hybrid,,,,,18975000.0,16800000.0,14500000.0,12700000.0
Toyota,taisor g,2025,Petrol,,,,,10700000.0,,,
Toyota,taisor urban cruiser,2025,Petrol,,,,,12716667.0,,,
Toyota,taisor urban cruiser,2024,Petrol,,,,,12716667.0,,,
Toyota,taisor v,2024,Hybrid,,,,,12500000.0,,,
Toyota,taisor v grade,2025,Petrol,,,,,12800000.0,,,
Toyota,taisor v orange,2025,Petrol,,,,,12800000.0,,,
Toyota,taisor v red,2025,Petrol,,,,,12950000.0,,,
Toyota,taisor v silver,2025,Petrol,,,,,12950000.0,,,
Toyota,tank,2018,Petrol,,,,,,9050000.0,9125000.0,
Toyota,tank,2017,Petrol,,,,,,9050000.0,9125000.0,
Toyota,tank dba m900a,2016,Petrol,,,,,,,8900000.0,
Toyota,urban cruiser taisor,2025,Petrol,,,,,11800000.0,,,
Toyota,urbancruiser hyryder,2025,Hybrid,,,,,19500000.0,,,
Toyota,vanguard jeep,2012,Petrol,,,,,,,,12500000.0
Toyota,vellfire,2025,Hybrid,,,,,76000000.0,,,
Toyota,vellfire all,2024,Petrol,,,,,65000000.0,,,
Toyota,vellfire executive lounge,2025,Hybrid,,,,,62000000.0,,,
Toyota,vellfire executive lounge,2024,Hybrid,,,,,72000000.0,,,
Toyota,vellfire fully patrol,2014,Petrol,,,,,,,,29900000.0
Toyota,vellfire z premium package,2024,Hybrid,,,,,62500000.0,,,
Toyota,veloz 7 seater,2025,Petrol,,,,,22900000.0,,,
Toyota,veloz premium 7seat,2025,Petrol,,,,,22300000.0,,,
Toyota,verossa,2001,Petrol,,,,,,,,6500000.0
Toyota,vios,2004,Petrol,,,,,,,,5930000.0
Toyota,vios,2003,Petrol,,,,,,,,5930000.0
Toyota,vios e grade,2007,Petrol,,,,,,,,5580000.0
Toyota,vitz,2020,Petrol,,,,,5650000.0,8565000.0,8339200.0,7187500.0
Toyota,vitz,2019,Petrol,,,,,5650000.0,8565000.0,8339200.0,7187500.0
Toyota,vitz,2018,Petrol,,,,,5650000.0,8565000.0,8339200.0,7187500.0
Toyota,vitz,2017,Petrol,,,,,5650000.0,8565000.0,8339200.0,7187500.0
Toyota,vitz,2016,Petrol,,,,,5650000.0,8565000.0,8339200.0,7187500.0
Toyota,vitz,2015,Petrol,,,,,5650000.0,8565000.0,8339200.0,7187500.0
Toyota,vitz,2013,Petrol,,,,,5650000.0,8565000.0,8339200.0,7187500.0
Toyota,vitz,2012,Petrol,,,,,5650000.0,8565000.0,8339200.0,7187500.0
Toyota,vitz,2011,Petrol,,,,,5650000.0,8565000.0,8339200.0,7187500.0
Toyota,vitz,2010,Petrol,,,,,5650000.0,8565000.0,8339200.0,7187500.0
Toyota,vitz,2008,Petrol,,,,,5650000.0,8565000.0,8339200.0,7187500.0
Toyota,vitz,2007,Petrol,,,,,5650000.0,8565000.0,8339200.0,7187500.0
Toyota,vitz,2000,Petrol,,,,,5650000.0,8565000.0,8339200.0,7187500.0
Toyota,vitz 2nd edition,2018,Petrol,,,,,,,8900000.0,
Toyota,vitz 8 air bags,2010,Petrol,,,,,,,,6590000.0
Toyota,vitz dba ksp130vitz,2017,Petrol,,,,,,,8700000.0,
Toyota,vitz edition 1,2017,Petrol,,,,,,,8693333.0,
Toyota,vitz edition 1 safty cbl,2018,Petrol,,,,,,8500000.0,,
Toyota,vitz edition 2,2019,Petrol,,,,,,,8675000.0,
Toyota,vitz edition 2,2018,Petrol,,,,,,,8900000.0,
Toyota,vitz edition 3,2019,Petrol,,,,,,9850000.0,9225000.0,
Toyota,vitz edition 3 - 47000 km,2019,Petrol,,,,,,9785000.0,,
Toyota,vitz edtion 3,2019,Petrol,,,,,,,9450000.0,
Toyota,vitz f grade,2011,Petrol,,,,,,,,6725000.0
Toyota,vitz f safety,2016,Petrol,,,,,,,8450000.0,
Toyota,vitz f safety edition 2,2016,Petrol,,,,,,,,7750000.0
Toyota,vitz g,2008,Petrol,,,,,,,,6250000.0
Toyota,vitz ksp 130,2018,Petrol,,,,,,,8350000.0,7822500.0
Toyota,vitz ksp 130,2016,Petrol,,,,,,,8350000.0,7822500.0
Toyota,vitz ksp 130,2014,Petrol,,,,,,,8350000.0,7822500.0
Toyota,vitz ksp 90,2007,Petrol,,,,,,,,6250000.0
Toyota,vitz ksp-130,2015,Petrol,,,,,,,7500000.0,
Toyota,vitz ksp-90,2010,Petrol,,,,,,,,6000000.0
Toyota,vitz ksp130 safety,2016,Petrol,,,,,,,,7650000.0
Toyota,vitz ksp90,2007,Petrol,,,,,,6200000.0,,6066667.0
Toyota,vitz ksp90 u grade,2007,Petrol,,,,,,,,6075000.0
Toyota,vitz push start,2016,Petrol,,,,,,,8260000.0,
Toyota,vitz reg 2019,2016,Petrol,,,,,,,,8250000.0
Toyota,vitz safety,2018,Petrol,,,,,,,8266250.0,7750000.0
Toyota,vitz safety,2017,Petrol,,,,,,,8266250.0,7750000.0
Toyota,vitz safety,2016,Petrol,,,,,,,8266250.0,7750000.0
Toyota,vitz safety,2015,Petrol,,,,,,,8266250.0,7750000.0
Toyota,vitz safety 2nd edition,2018,Petrol,,,,,,,,8750000.0
Toyota,vitz safety 8 airbag,2008,Petrol,,,,,,,6200000.0,
Toyota,vitz safety edition,2017,Petrol,,,,,,8600000.0,7950000.0,8176667.0
Toyota,vitz safety edition,2016,Petrol,,,,,,8600000.0,7950000.0,8176667.0
Toyota,vitz safety edition,2015,Petrol,,,,,,8600000.0,7950000.0,8176667.0
Toyota,vitz safety edition 1,2017,Petrol,,,,,,8450000.0,,
Toyota,vitz safety edition 2,2018,Petrol,,,,,,9280000.0,,
Toyota,vitz safety push start,2016,Petrol,,,,,,,,8290000.0
Toyota,vitz safety | push start,2016,Petrol,,,,,,,7890000.0,
Toyota,vitz scp90,2007,Petrol,,,,,,,,6375000.0
Toyota,voxy,2025,Hybrid,,,,,34000000.0,,18550000.0,18500000.0
Toyota,voxy,2014,Hybrid,,,,,34000000.0,,18550000.0,18500000.0
Toyota,voxy noah sz fully lorded,2024,Hybrid,,,,,34000000.0,,,
Toyota,voxy sz,2025,Hybrid,,,,,35650000.0,,,
Toyota,voxy sz,2024,Petrol,,,,,33350000.0,,,
Toyota,voxy sz comfort package,2025,Hybrid,,,,,33500000.0,,,
Toyota,voxy sz comfort plus,2025,Hybrid,,,,,34250000.0,,,
Toyota,voxy sz comfort plus,2024,Hybrid,,,,,32500000.0,,,
Toyota,voxy sz executive pkg,2024,Hybrid,,,,,32450000.0,,,
Toyota,voxy sz grade,2025,Hybrid,,,,,32500000.0,,,
Toyota,voxy sz top spec!,2025,Hybrid,,,,,36000000.0,,,
Toyota,voxy z,2025,Hybrid,,,,,32000000.0,,,
Toyota,wigo,2018,Petrol,,,,,,,7090000.0,
Toyota,wigo,2017,Petrol,,,,,,,6725000.0,
Toyota,wigo g grade,2018,Petrol,,,,,,,6875000.0,6457500.0
Toyota,wigo g grade,2017,Petrol,,,,,,,6875000.0,6457500.0
Toyota,yaris,2025,Hybrid,,,,,17250000.0,,,
Toyota,yaris,2024,Hybrid,,,,,17250000.0,,,
Toyota,yaris,2023,Petrol,,,,,10377500.0,10300000.0,,7112000.0
Toyota,yaris,2022,Petrol,,,,,10377500.0,10300000.0,,7112000.0
Toyota,yaris,2013,Petrol,,,,,10377500.0,10300000.0,,7112000.0
Toyota,yaris,2012,Petrol,,,,,,,,7975000.0
Toyota,yaris,2011,Petrol,,,,,10377500.0,10300000.0,,7112000.0
Toyota,yaris,2010,Petrol,,,,,10377500.0,10300000.0,,7112000.0
Toyota,yaris,2008,Petrol,,,,,10377500.0,10300000.0,,7112000.0
Toyota,yaris,2007,Petrol,,,,,10377500.0,10300000.0,,7112000.0
Toyota,yaris 1300 cc,2008,Petrol,,,,,,,,6990000.0
Toyota,yaris 2025,2024,Petrol,,,,,10700000.0,,,
Toyota,yaris activ,2025,Petrol,,,,,17675000.0,,,
Toyota,yaris aqua 1.5,2022,Hybrid,,,,,13490000.0,,,
Toyota,yaris ativ,2025,Petrol,,,,,18050000.0,,,
Toyota,yaris ativ bodykit version,2025,Petrol,,,,,16000000.0,,,
Toyota,yaris ativ g grade,2019,Petrol,,,,,,,12650000.0,
Toyota,yaris ativ gr sport,2025,Hybrid,,,,,18200000.0,,,
Toyota,yaris ativ gr sport hev,2025,Hybrid,,,,,20500000.0,,,
Toyota,yaris ativ luxury premium,2025,Petrol,,,,,17600000.0,,,
Toyota,yaris ativ nightshade,2025,Petrol,,,,,17600000.0,,,
Toyota,yaris ativ pre.1.5l,2025,Hybrid,,,,,17700000.0,,,
Toyota,yaris ativ premium,2025,Petrol,,,,,18000000.0,,,
Toyota,yaris ativ premium luxury,2025,Petrol,,,,,16237500.0,,,
Toyota,yaris ativ smart,2025,Petrol,,,,,14500000.0,,,
Toyota,yaris ativ sport,2025,Petrol,,,,,13700000.0,,,
Toyota,yaris ativ-premium luxury,2025,Petrol,,,,,17300000.0,,,
Toyota,yaris ativ/ night shade ed,2025,Petrol,,,,,18000000.0,,,
Toyota,yaris ative night shade,2025,Petrol,,,,,17350000.0,,,
Toyota,yaris ative premium,2025,Petrol,,,,,17950000.0,,,
Toyota,yaris ative premium luxury,2025,Petrol,,,,,18250000.0,,,
Toyota,yaris ative sport ew,2025,Petrol,,,,,14990000.0,,,
Toyota,yaris cros gr parking,2024,Hybrid,,,,,17995000.0,,,
Toyota,yaris cros premium luxury,2025,Hybrid,,,,,21950000.0,,,
Toyota,yaris cross,2025,Hybrid,,,,,18503636.0,16870000.0,,
Toyota,yaris cross,2024,Petrol,,,,,19500000.0,,,
Toyota,yaris cross,2023,Hybrid,,,,,18503636.0,16870000.0,,
Toyota,yaris cross - z grade,2025,Hybrid,,,,,20000000.0,,,
Toyota,yaris cross 1.5,2023,Hybrid,,,,,17990000.0,,,
Toyota,yaris cross adventure,2024,Hybrid,,,,,18416667.0,,,
Toyota,yaris cross adventure,2023,Hybrid,,,,,18416667.0,,,
Toyota,yaris cross adventure g,2023,Hybrid,,,,,17990000.0,,,
Toyota,yaris cross black top,2025,Hybrid,,,,,22500000.0,,,
Toyota,yaris cross gr sport,2024,Hybrid,,,,,19000000.0,,,
Toyota,yaris cross gr sport,2023,Hybrid,,,,,18725000.0,18195000.0,,
Toyota,yaris cross gr sport 4 way,2023,Hybrid,,,,,17800000.0,,,
Toyota,yaris cross gr sport ltd.,2024,Hybrid,,,,,18195000.0,,,
Toyota,yaris cross hev,2025,Hybrid,,,,,22600000.0,,,
Toyota,yaris cross hev thailand,2025,Hybrid,,,,,20300000.0,,,
Toyota,yaris cross hev z premium,2025,Hybrid,,,,,22250000.0,,,
Toyota,yaris cross japan,2025,Hybrid,,,,,19137500.0,16275000.0,,
Toyota,yaris cross japan,2023,Hybrid,,,,,19137500.0,16275000.0,,
Toyota,yaris cross japan,2022,Hybrid,,,,,19137500.0,16275000.0,,
Toyota,yaris cross loaded,2025,Hybrid,,,,,24800000.0,,,
Toyota,yaris cross luxury,2025,Hybrid,,,,,22450000.0,,,
Toyota,yaris cross luxury premium,2025,Hybrid,,,,,22000000.0,,,
Toyota,yaris cross pre. lux.,2025,Hybrid,,,,,22500000.0,,,
Toyota,yaris cross premium,2025,Hybrid,,,,,20700000.0,,,
Toyota,yaris cross premium luxary,2025,Hybrid,,,,,20300000.0,,,
Toyota,yaris cross premium luxury,2025,Hybrid,,,,,21990000.0,,,
Toyota,yaris cross premium luxury,2024,Hybrid,,,,,21765667.0,,,
Toyota,yaris cross premium thai,2025,Hybrid,,,,,19250000.0,,,
Toyota,yaris cross smart,2025,Hybrid,,,,,17950000.0,,,
Toyota,yaris cross smart thailand,2025,Hybrid,,,,,18000000.0,,,
Toyota,yaris cross thailand,2025,Hybrid,,,,,20225000.0,,,
Toyota,yaris cross urbano black p,2025,Hybrid,,,,,20350000.0,,,
Toyota,yaris cross with bodykit,2025,Petrol,,,,,22700000.0,,,
Toyota,yaris cross z,2025,Hybrid,,,,,19025000.0,,,
Toyota,yaris cross z,2024,Hybrid,,,,,19025000.0,,,
Toyota,yaris cross z,2023,Hybrid,,,,,17959286.0,17050000.0,,
Toyota,yaris cross z - grade,2022,Hybrid,,,,,16975000.0,,,
Toyota,yaris cross z 1.5l,2022,Petrol,,,,,,16450000.0,,
Toyota,yaris cross z 4way camera,2024,Petrol,,,,,19375000.0,,,
Toyota,yaris cross z adventure,2024,Hybrid,,,,,18395000.0,17995000.0,,
Toyota,yaris cross z adventure,2023,Hybrid,,,,,16700000.0,,,
Toyota,yaris cross z bodykits,2024,Hybrid,,,,,19400000.0,,,
Toyota,yaris cross z grad blk top,2024,Hybrid,,,,,17950000.0,,,
Toyota,yaris cross z grade,2025,Hybrid,,,,,18750000.0,17166667.0,,
Toyota,yaris cross z grade,2024,Hybrid,,,,,18750000.0,17166667.0,,
Toyota,yaris cross z grade,2023,Hybrid,,,,,17850000.0,,,
Toyota,yaris cross z grade ew,2024,Hybrid,,,,,18700000.0,,,
Toyota,yaris cross z grade hev,2023,Hybrid,,,,,18000000.0,,,
Toyota,yaris cross z japan,2023,Hybrid,,,,,16200000.0,,,
Toyota,yaris cross z model,2024,Petrol,,,,,22500000.0,,,
Toyota,yaris cross z package,2025,Hybrid,,,,,20500000.0,,,
Toyota,yaris cross z parking,2025,Hybrid,,,,,,17795000.0,,
Toyota,yaris cross z parking,2024,Hybrid,,,,,18490000.0,,,
Toyota,yaris cross z premium,2025,Hybrid,,,,,19900000.0,17500000.0,,
Toyota,yaris cross z premium,2024,Hybrid,,,,,19900000.0,17500000.0,,
Toyota,yaris cross z premium,2023,Hybrid,,,,,19900000.0,17500000.0,,
Toyota,yaris cross z premium 360,2024,Hybrid,,,,,17900000.0,,,
Toyota,yaris cross âzâ adventure,2023,Hybrid,,,,,17950000.0,,,
Toyota,yaris cross/japan/modlista,2024,Hybrid,,,,,18500000.0,,,
Toyota,yaris cross/modelista/b,2025,Hybrid,,,,,22500000.0,,,
Toyota,yaris crosss luxury,2025,Hybrid,,,,,23000000.0,,,
Toyota,yaris g,2023,Petrol,,,,,,11700000.0,,
Toyota,yaris g grade,2025,Petrol,,,,,11747500.0,10950000.0,,
Toyota,yaris g grade,2024,Petrol,,,,,11623333.0,,,
Toyota,yaris g grade,2023,Petrol,,,,,11623333.0,,,
Toyota,yaris g grade,2022,Petrol,,,,,11623333.0,,,
Toyota,yaris g grade 3,2023,Petrol,,,,,11950000.0,,,
Toyota,yaris g grade 4way camera,2022,Petrol,,,,,,11190000.0,,
Toyota,yaris g grade led,2023,Petrol,,,,,11675000.0,,,
Toyota,yaris g grade led light,2023,Petrol,,,,,11990000.0,,,
Toyota,yaris g jewela highestspec,2023,Petrol,,,,,11750000.0,,,
Toyota,yaris g led,2023,Petrol,,,,,,11250000.0,,
Toyota,yaris g led package,2023,Petrol,,,,,12287500.0,,,
Toyota,yaris g led premium,2023,Petrol,,,,,,11750000.0,,
Toyota,yaris g led safety,2023,Petrol,,,,,12250000.0,,,
Toyota,yaris mxpj10 z 2 wheel dri,2024,Petrol,,,,,19635000.0,,,
Toyota,yaris night shade,2025,Petrol,,,,,15900000.0,,,
Toyota,yaris premium,2025,Hybrid,,,,,22500000.0,,,
Toyota,yaris premium luxury,2025,Petrol,,,,,17775000.0,,,
Toyota,yaris push start,2023,Petrol,,,,,10750000.0,,,
Toyota,yaris push start/ safety,2022,Petrol,,,,,,10790000.0,,
Toyota,yaris safety packag,2023,Petrol,,,,,9950000.0,,,
Toyota,yaris safty push sensor,2023,Petrol,,,,,10550000.0,,,
Toyota,yaris safty push stat,2024,Petrol,,,,,9950000.0,,,
Toyota,yaris special edition g z,2023,Petrol,,,,,11250000.0,,,
Toyota,yaris trim edition cross,2023,Hybrid,,,,,,17400000.0,,
Toyota,yaris x,2025,Petrol,,,,,11041667.0,9800000.0,,
Toyota,yaris x,2024,Petrol,,,,,11041667.0,9800000.0,,
Toyota,yaris x,2023,Petrol,,,,,11041667.0,9800000.0,,
Toyota,yaris x,2022,Petrol,,,,,11041667.0,9800000.0,,
Toyota,yaris x grade,2025,Petrol,,,,,10722222.0,10225000.0,,
Toyota,yaris x grade,2024,Petrol,,,,,10722222.0,10225000.0,,
Toyota,yaris x grade,2023,Petrol,,,,,10722222.0,10225000.0,,
Toyota,yaris x grade,2022,Petrol,,,,,10722222.0,10225000.0,,
Toyota,yaris x grade 4 way,2023,Petrol,,,,,10590000.0,,,
Toyota,yaris x grade push start,2023,Petrol,,,,,10390000.0,,,
Toyota,yaris x grade safety,2023,Petrol,,,,,10475000.0,10325000.0,,
