Manufacturer,Model,Year,Condition,Fuel Type,Price
Suzuki,Wagon R FX Safety,2018,,Petrol,"Rs 6,600,000"
Nissan,Sunny Rz1,1986,,Petrol,"Rs 2,800,000"
Maruti Suzuki,Alto LXI,2015,,Petrol,"Rs 3,850,000"
Toyota,Pixis,2017,,Petrol,"Rs 6,200,000"
Toyota,Prius,2012,,Petrol,"Rs 8,950,000"
Toyota,Land Cruiser Prado 120,2007,,Petrol,"Rs 17,850,000"
Toyota,Belta 1.3,2007,,Petrol,"Rs 7,100,000"
Toyota,Allion NZT 260,2018,,Petrol,"Rs 16,000,000"
Toyota,Harrier Z - Leather Package,2024,,Petrol,"Rs 38,800,000"
Mitsubishi,Lancer CS 2,2007,,Petrol,"Rs 8,500,000"
Suzuki,S-Cross,2018,,Petrol,"Rs 11,350,000"
Toyota,Corolla,1985,,Petrol,"Rs 1,350,000"
Mitsubishi,eK Wagon,2018,,Petrol,"Rs 6,475,000"
Toyota,Allion,2010,,Petrol,"Rs 10,290,000"
Suzuki,Swift,2008,,Petrol,"Rs 5,890,000"
Nissan,March AK-12,2007,,Petrol,"Rs 4,875,000"
Suzuki,Swift,2010,,Petrol,"Rs 6,490,000"
Tata,Nano CX,2012,,Petrol,"Rs 1,150,000"
Mazda,Familia,1986,,Petrol,"Rs 1,150,000"
Hyundai,Grand i10,2024,,Petrol,"Rs 9,440,000"
Toyota,Land Cruiser Prado 250,2024,,Petrol,"Rs 66,150,000"
Toyota,Land Cruiser Sahara V8,2012,,Petrol,"Rs 56,500,000"
Nissan,Juke 15RX V-Selection,2016,,Petrol,"Rs 9,600,000"
Toyota,CHR Nero Black,2022,,Petrol,"Rs 17,750,000"
Toyota,Passo,2018,,Petrol,"Rs 6,950,000"
Mercedes Benz,A45 AMG,2015,,Petrol,"Rs 22,000,000"
Toyota,Roomy GT Custom 4Way,2023,,Petrol,"Rs 11,500,000"
Toyota,Roomy Custm G Navi Premium,2024,,Petrol,"Rs 11,895,000"
Toyota,Land Cruiser Prado LC250 - VX,2024,,Petrol,"Rs 62,800,000"
Toyota,Allion G Grade,2012,,Petrol,"Rs 11,250,000"
Nissan,Almera VL Black Top,2025,,Petrol,"Rs 14,490,000"
Daihatsu,Mira X Limited SA 3,2024,,Petrol,"Rs 7,150,000"
Suzuki,Spacia XS,2024,,Petrol,"Rs 10,850,000"
Suzuki,Wagon R Sedan,2016,,Petrol,"Rs 6,200,000"
Toyota,Land Cruiser Prado LC 250 Edition,2024,,Petrol,"Rs 67,000,000"
Suzuki,Wagon R FX SAFETY NEW COMRER,2023,,Petrol,"Rs 7,890,000"
Toyota,Land Cruiser Prado LC 250 EDITION,2024,,Petrol,"Rs 67,000,000"
Suzuki,Wagon R Fx Safty 70% finance,2024,,Petrol,"Rs 7,890,000"
Micro,Trend,2009,,Petrol,"Rs 1,950,000"
Nissan,Sunny Datson Hb 310,1979,,Petrol,"Rs 675,000"
Toyota,Roomy Custom GT,2023,,Petrol,"Rs 13,450,000"
Honda,WR-V Z+,2025,,Petrol,"Rs 16,000,000"
Suzuki,Wagon R FX 70% leasing ok,2023,,Petrol,"Rs 7,690,000"
Toyota,Roomy Costom G,2023,,Petrol,"Rs 11,750,000"
Volkswagen,Polo,2023,,Petrol,"Rs 12,700,000"
Mitsubishi,Lancer Wagon,1986,,Petrol,"Rs 780,000"
Toyota,Raize Z Blacktop 4 Way,2024,,Petrol,"Rs 14,450,000"
Toyota,Raize Z premium Grede 1200,2024,,Petrol,"Rs 15,300,000"
Daihatsu,Mira LSA3,2024,,Petrol,"Rs 7,350,000"
Toyota,Roomy X G Grade,2025,,Petrol,"Rs 9,000,000"
BMW,318i,2020,,Petrol,"Rs 21,850,000"
Toyota,Raize Z grade Highst pack,2024,,Petrol,"Rs 13,890,000"
Suzuki,Wagon R FZ COSTOM Z,2025,,Petrol,"Rs 10,275,000"
Suzuki,Wagon R,2018,,Petrol,"Rs 8,450,000"
Daihatsu,Mira ES SAFETY,2024,,Petrol,"Rs 7,250,000"
Toyota,Land Cruiser Prado 150,2016,,Petrol,"Rs 39,200,000"
Toyota,Raize Z Grade 1200cc Petrl,2024,,Petrol,"Rs 15,500,000"
Toyota,Yaris G LED Premium,2023,,Petrol,"Rs 11,750,000"
Toyota,Land Cruiser Prado 1st Edition,2024,,Petrol,"Rs 69,000,000"
Toyota,Raize 1200cc 4way,2022,,Petrol,"Rs 13,950,000"
Toyota,Yaris X Grade,2025,,Petrol,"Rs 11,590,000"
Toyota,Land Cruiser Sahara LC 300 ZX,2024,,Petrol,"Rs 101,500,000"
Toyota,Land Cruiser Prado TXL,2023,,Petrol,"Rs 53,600,000"
Nissan,Dayz Costom G,2023,,Petrol,"Rs 7,890,000"
BMW,X3,2016,,Petrol,"Rs 24,900,000"
Toyota,Roomy DAIHATSU THORE,2022,,Petrol,"Rs 11,950,000"
Toyota,Land Cruiser Sahara ZX,2024,,Petrol,"Rs 91,500,000"
Suzuki,XBee,2019,,Petrol,"Rs 9,500,000"
Toyota,Land Cruiser Prado Black,2023,,Petrol,"Rs 49,800,000"
Toyota,Corolla EE90,1990,,Petrol,"Rs 2,100,000"
Mercedes Benz,C200 AMG Premium Plus,2024,,Petrol,"Rs 39,500,000"
Nissan,Almera VL Highest Grade,2025,,Petrol,"Rs 14,475,000"
Honda,Vezel Z great,2024,,Petrol,"Rs 20,550,000"
Toyota,CHR GT 2WD,2018,,Petrol,"Rs 14,950,000"
Honda,Vezel Z Premium,2025,,Petrol,"Rs 22,450,000"
Daihatsu,Mira LA300,2016,,Petrol,"Rs 6,190,000"
Toyota,Aqua S Grade,2012,,Petrol,"Rs 8,000,000"
Toyota,Allion G PLUS,2018,,Petrol,"Rs 15,500,000"
Daihatsu,Mira 2024 L Grade,,,Petrol,"Rs 7,575,000"
Nissan,Sunny B310,1980,,Petrol,"Rs 925,000"
Toyota,Corolla 121 G Grade,2002,,Petrol,"Rs 6,500,000"
Honda,Vezel Z Play Fully loaded,2025,,Petrol,"Rs 24,950,000"
Toyota,CHR GT NERO,2023,,Petrol,"Rs 19,000,000"
Honda,Vezel Z play Fully Loaded,2025,,Petrol,"Rs 24,950,000"
Daihatsu,Thor Custom-G (Roomy),2023,,Petrol,"Rs 11,600,000"
Toyota,Corolla LX (ZZE-141 R),2008,,Petrol,"Rs 7,600,000"
Mercedes Benz,CLA 250 e Premium Plus,2025,,Petrol,"Rs 41,500,000"
Toyota,Belta,2010,,Petrol,"Rs 6,675,000"
Toyota,Roomy Custom-GT (Turbo),2023,,Petrol,"Rs 12,600,000"
BMW,318i,2016,,Petrol,"Rs 20,500,000"
Land Rover,Defender 2.0L P300e X Dyn.HSE,2024,,Petrol,"Rs 74,500,000"
Audi,A3 TFSI SLINE,2018,,Petrol,"Rs 12,750,000"
Kia,Picanto Sport,2017,,Petrol,"Rs 6,650,000"
Toyota,Allion G Plus,2017,,Petrol,"Rs 15,950,000"
Toyota,Auris Hatchback,2016,,Petrol,"Rs 11,500,000"
Toyota,Roomy Custom G-T,2025,,Petrol,"Rs 12,800,000"
Toyota,Yaris ATIV-Premium Luxury,2025,,Petrol,"Rs 17,300,000"
DFSK,Glory i-Auto,2023,,Petrol,"Rs 13,500,000"
Toyota,CHR NGX10 2WD,2018,,Petrol,"Rs 15,200,000"
Toyota,Axio x limited,2008,,Petrol,"Rs 8,375,000"
Nissan,Almera VL Package,2025,,Petrol,"Rs 14,400,000"
Mercedes Benz,S350,2009,,Petrol,"Rs 17,500,000"
Audi,Q2 TFSl,2018,,Petrol,"Rs 15,950,000"
Toyota,Axio G Grade,2015,,Petrol,"Rs 10,200,000"
Land Rover,Defender X-DYNAMIC HSE,2025,,Petrol,"Rs 89,500,000"
Toyota,Land Cruiser Prado 150 Black Edition,2017,,Petrol,"Rs 57,500,000"
Hyundai,Stellar,1989,,Petrol,"Rs 775,000"
Toyota,Yaris ATIV PREMIUM,2025,,Petrol,"Rs 18,000,000"
Toyota,Raize Z Grade,2022,,Petrol,"Rs 13,975,000"
Peugeot,3008 Allure,2019,,Petrol,"Rs 18,000,000"
Toyota,Aqua G,2012,,Petrol,"Rs 8,250,000"
Suzuki,Wagon R FX SAFETY,2024,,Petrol,"Rs 7,600,000"
Toyota,Premio,2019,,Petrol,"Rs 17,950,000"
Nissan,X-Trail,2017,,Petrol,"Rs 12,475,000"
Toyota,Raize Z Black Top,2022,,Petrol,"Rs 13,850,000"
Suzuki,Wagon R Safety,2023,,Petrol,"Rs 7,900,000"
Suzuki,Wagon R Fx Safety,2023,,Petrol,"Rs 7,890,000"
Mitsubishi,eK Wagon safety dayz,2023,,Petrol,"Rs 7,790,000"
Mitsubishi,eK Wagon 7890000,2023,,Petrol,"Rs 7,890,000"
Daihatsu,Taft G Chrome venture,2023,,Petrol,"Rs 8,975,000"
Nissan,Dayz safety,2024,,Petrol,"Rs 8,375,000"
Toyota,Land Cruiser Sahara V8 VXR Sunroof,2010,,Petrol,"Rs 42,500,000"
Audi,Q3 Premium Full Spec,2018,,Petrol,"Rs 18,000,000"
Toyota,Allion G,2010,,Petrol,"Rs 10,800,000"
Daihatsu,Mira X limited,2023,,Petrol,"Rs 7,375,000"
Honda,CRV Japan Masterpiece,2019,,Petrol,"Rs 21,500,000"
Mazda,Demio 1.3,2009,,Petrol,"Rs 5,300,000"
Toyota,Belta,2007,,Petrol,"Rs 6,450,000"
Mazda,Familia BG3p,1993,,Petrol,"Rs 2,150,000"
Nissan,Sunny HB12,1987,,Petrol,"Rs 1,575,000"
Toyota,Corolla 121,2001,,Petrol,"Rs 6,175,000"
Mercedes Benz,E240,2002,,Petrol,"Rs 7,700,000"
Toyota,CHR NGX 10,2019,,Petrol,"Rs 15,000,000"
Daihatsu,Taft G Chrome Adventure,2025,,Petrol,"Rs 9,550,000"
Toyota,Raize X Safety Package,2024,,Petrol,"Rs 13,600,000"
Suzuki,Swift RS Safety,2018,,Petrol,"Rs 9,490,000"
Toyota,Raize Z 1200CC,2024,,Petrol,"Rs 15,900,000"
Land Rover,Defender 7 Seater,2023,,Petrol,"Rs 79,000,000"
Honda,Grace,2016,,Petrol,"Rs 10,750,000"
Toyota,Carina Ti My road,1998,,Petrol,"Rs 5,675,000"
Mazda,3 BM 1.6L,2014,,Petrol,"Rs 10,300,000"
Toyota,Avanza,2011,,Petrol,"Rs 6,000,000"
Toyota,Fortuner,2014,,Petrol,"Rs 18,500,000"
Toyota,Yaris,2010,,Petrol,"Rs 7,575,000"
Nissan,Dayz Highway Star G,2018,,Petrol,"Rs 7,385,000"
Toyota,Wigo G grade,2018,,Petrol,"Rs 6,975,000"
Proton,Saga,1985,,Petrol,"Rs 390,000"
Toyota,Harrier Z Leather Premium,2024,,Petrol,"Rs 41,500,000"
Honda,N-One Original,2023,,Petrol,"Rs 8,350,000"
Renault,KWID CLIMBER Exchnge,2020,,Petrol,"Rs 5,375,000"
Suzuki,Maruti,1988,,Petrol,"Rs 1,220,000"
Nissan,Sunny,1979,,Petrol,"Rs 975,000"
Suzuki,Swift Rs,2018,,Petrol,"Rs 9,100,000"
Maruti Suzuki,Zen,2000,,Petrol,"Rs 2,000,000"
Toyota,Corolla 121,2006,,Petrol,"Rs 6,750,000"
Toyota,Raize Z GRADE 1.2 JAPAN,2025,,Petrol,"Rs 16,990,000"
Toyota,Raize G Limited,2023,,Petrol,"Rs 14,395,000"
Toyota,CHR NGX10 2WD GT,2018,,Petrol,"Rs 15,500,000"
Daihatsu,Tanto Custom X,2024,,Petrol,"Rs 10,500,000"
Honda,Vezel Z Play Moonroof,2025,,Petrol,"Rs 24,250,000"
Honda,CRV VTI L7,2025,,Petrol,"Rs 30,250,000"
Mini Cooper,,1970,,Petrol,"Rs 2,000,000"
Mercedes Benz,C180 Sport,2004,,Petrol,"Rs 852,500"
Toyota,Taisor V Silver,2025,,Petrol,"Rs 12,950,000"
Toyota,Taisor V Grade,2025,,Petrol,"Rs 12,800,000"
Nissan,Bluebird FG10,2000,,Petrol,"Rs 4,235,000"
Mitsubishi,eK Wagon X,2023,,Petrol,"Rs 7,700,000"
Honda,CRV Masterpiece,2018,,Petrol,"Rs 21,450,000"
Toyota,Vitz,2010,,Petrol,"Rs 6,300,000"
Kia,Sorento,2011,,Petrol,"Rs 11,000,000"
BMW,Mini Cooper,2015,,Petrol,"Rs 12,200,000"
DFSK,Glory I,2021,,Petrol,"Rs 10,975,000"
Nissan,Tiida,2008,,Petrol,"Rs 5,825,000"
Suzuki,A-Star VXI,2011,,Petrol,"Rs 4,775,000"
Toyota,RAV4 Sport,2007,,Petrol,"Rs 8,975,000"
Nissan,March K11,2001,,Petrol,"Rs 3,700,000"
Toyota,Vitz KSP90 U Grade,2007,,Petrol,"Rs 6,075,000"
Honda,N-WGN L Style +,2023,,Petrol,"Rs 9,500,000"
Toyota,IST,2002,,Petrol,"Rs 6,500,000"
Suzuki,Hustler J Style,2024,,Petrol,"Rs 9,750,000"
Suzuki,Alto L,2017,,Petrol,"Rs 6,000,000"
Mitsubishi,Attrage,2015,,Petrol,"Rs 7,375,000"
Suzuki,Alto,2014,,Petrol,"Rs 3,775,000"
Nissan,Sunny Ex Saloon,2003,,Petrol,"Rs 5,550,000"
Nissan,Dayz,2015,,Petrol,"Rs 6,350,000"
Honda,Civic,2008,,Petrol,"Rs 7,175,000"
Honda,N-Box Custom,2017,,Petrol,"Rs 7,450,000"
Mazda,6,2013,,Petrol,"Rs 9,990,000"
Kia,Sorento,2010,,Petrol,"Rs 9,500,000"
Suzuki,Baleno New Zealand Version,2019,,Petrol,"Rs 8,500,000"
Toyota,Yaris Activ,2025,,Petrol,"Rs 17,675,000"
Nissan,March AK12,2000,,Petrol,"Rs 3,650,000"
Suzuki,Wagon R FX,2014,,Petrol,"Rs 5,975,000"
Nissan,Sunny N17 super saloon,2010,,Petrol,"Rs 6,490,000"
Mitsubishi,Lancer,1984,,Petrol,"Rs 1,075,000"
Honda,City SV Premium Sensing,2025,,Petrol,"Rs 14,400,000"
Ford,Raptor Ranger 3.0L Twin-Turbo V6,2025,,Petrol,"Rs 38,800,000"
Toyota,Roomy G safety,2023,,Petrol,"Rs 11,300,000"
Suzuki,Swift center antenna,2005,,Petrol,"Rs 4,775,000"
Nissan,Almera VL Highest,2025,,Petrol,"Rs 14,650,000"
Nissan,Wingroad Y11,1992,,Petrol,"Rs 3,465,000"
Suzuki,SX4,2008,,Petrol,"Rs 5,550,000"
Lexus,LX600 FULLY LOADED,2024,,Petrol,"Rs 132,000,000"
Suzuki,Swift,2006,,Petrol,"Rs 4,850,000"
Mercedes Benz,C200,2019,,Petrol,"Rs 25,500,000"
Toyota,Roomy Custom GT,2024,,Petrol,"Rs 12,500,000"
Toyota,Corolla G GRADE,2024,,Petrol,"Rs 18,600,000"
Honda,Vezel Z PLAY,2025,,Petrol,"Rs 22,800,000"
Honda,Vezel Z GRADE,2024,,Petrol,"Rs 20,600,000"
Toyota,Premio G SUPERIOR,2014,,Petrol,"Rs 13,695,000"
Nissan,March K 11,2000,,Petrol,"Rs 3,550,000"
Mercedes Benz,A180 AMG PREMIUM+ PANROOF,2024,,Petrol,"Rs 33,000,000"
Toyota,Vitz Edition 3 - 47000 km,2019,,Petrol,"Rs 9,785,000"
Toyota,Axio 141 G Grade,2010,,Petrol,"Rs 8,500,000"
Peugeot,5008 GT liner Special UK,2019,,Petrol,"Rs 24,000,000"
Toyota,Yaris cross,2023,,Petrol,"Rs 17,850,000"
Audi,Q3 SPORT BACK S-LINE,2024,,Petrol,"Rs 34,500,000"
Toyota,RAV4 G Grade,2009,,Petrol,"Rs 8,850,000"
BMW,X1 M SPORT,2024,,Petrol,"Rs 38,500,000"
Hyundai,Accent,2003,,Petrol,"Rs 2,750,000"
Toyota,Land Cruiser Sahara LC300 ZX Modelista,2025,,Petrol,"Rs 96,500,000"
Suzuki,Alto LXI 800,2015,,Petrol,"Rs 3,950,000"
Land Rover,Range AUTOBIOGRAPHY,2019,,Petrol,"Rs 75,000,000"
Toyota,Land Cruiser Sahara LC300 V6 ZX,2025,,Petrol,"Rs 94,500,000"
Audi,Q3 S-TRONIC,2018,,Petrol,"Rs 19,500,000"
Land Rover,Range Evoque DYNAMIC SE P300,2024,,Petrol,"Rs 45,000,000"
Kia,Picanto Sport,2016,,Petrol,"Rs 6,450,000"
Audi,Q7 3000CC V6 S-LINE,2017,,Petrol,"Rs 35,000,000"
Audi,A3 Sedan TFSI,2024,,Petrol,"Rs 19,500,000"
Toyota,Corolla 121 X Grade,2002,,Petrol,"Rs 6,690,000"
Renault,KWID RTX,2016,,Petrol,"Rs 3,700,000"
Toyota,Vitz Ksp90,2007,,Petrol,"Rs 6,490,000"
Maruti Suzuki,Zen VX,2006,,Petrol,"Rs 2,225,000"
Mercedes Benz,E300 AMG,2017,,Petrol,"Rs 35,000,000"
Suzuki,Alto Rs,2015,,Petrol,"Rs 6,025,000"
Toyota,Land Cruiser Prado ZX,2025,,Petrol,"Rs 110,000,000"
Peugeot,3008 GT Line,2019,,Petrol,"Rs 14,750,000"
Suzuki,Liana,2004,,Petrol,"Rs 4,500,000"
Toyota,Land Cruiser Sahara V8 ZX,2016,,Petrol,"Rs 74,000,000"
Suzuki,Grand Vitara,2007,,Petrol,"Rs 7,790,000"
Mercedes Benz,CLA 200 AMG,2020,,Petrol,"Rs 32,500,000"
Suzuki,Baleno,2019,,Petrol,"Rs 8,900,000"
Morris,Minor 1000,1960,,Petrol,"Rs 2,390,000"
Hyundai,Grand i10,2016,,Petrol,"Rs 6,290,000"
Honda,Vezel Grade Z,2024,,Petrol,"Rs 21,500,000"
Toyota,Allion 240,2002,,Petrol,"Rs 6,895,000"
Toyota,Mark fullyloaded,2003,,Petrol,"Rs 6,990,000"
Mitsubishi,Xpander 7 Seat,2018,,Petrol,"Rs 14,290,000"
Toyota,Vitz F Safety,2016,,Petrol,"Rs 8,450,000"
Suzuki,Spacia Custom Z,2017,,Petrol,"Rs 7,490,000"
Toyota,Land Cruiser Sahara V8 CYGNUS,2003,,Petrol,"Rs 19,650,000"
Toyota,Yaris PUSH START/ SAFETY,2022,,Petrol,"Rs 10,890,000"
Toyota,Vios E Grade,2007,,Petrol,"Rs 5,580,000"
Daihatsu,Charade,1979,,Petrol,"Rs 480,000"
Honda,CRV,1997,,Petrol,"Rs 5,695,000"
Suzuki,Wagon R fx safety,2023,,Petrol,"Rs 7,890,000"
Toyota,Yaris G Grade 4WAY CAMERA,2022,,Petrol,"Rs 11,290,000"
BMW,X6 M 4400CC V8,2017,,Petrol,"Rs 56,500,000"
Toyota,"Ractis ( IST ,VITZ )",2007,,Petrol,"Rs 5,895,000"
Toyota,Harrier NEW FACE,2019,,Petrol,"Rs 36,500,000"
Suzuki,Swift 2006 centre antenna,,,Petrol,"Rs 4,990,000"
Mercedes Benz,E200,1997,,Petrol,"Rs 3,850,000"
Toyota,CHR NGX 10 2WD,2018,,Petrol,"Rs 14,800,000"
Honda,Civic Sedan 1.5 Ltr Vtec,2020,,Petrol,"Rs 14,500,000"
Land Rover,Range HSE P400e MATT PAINT,2019,,Petrol,"Rs 55,000,000"
DFSK,Glory 580 1ST OWENER,2019,,Petrol,"Rs 9,390,000"
Nissan,Dayz,2016,,Petrol,"Rs 6,550,000"
Nissan,Sunny SUPER SALOON,2000,,Petrol,"Rs 4,750,000"
Land Rover,Range LWB Comfort,2019,,Petrol,"Rs 89,500,000"
Toyota,Roomy Blue,2022,,Petrol,"Rs 11,500,000"
Nissan,Sylphy,2010,,Petrol,"Rs 7,300,000"
Suzuki,Maruti,2011,,Petrol,"Rs 2,545,000"
Toyota,Land Cruiser Prado EDITION,2024,,Petrol,"Rs 68,500,000"
Toyota,Roomy safety editio,2023,,Petrol,"Rs 10,400,000"
Mitsubishi,eK Wagon Mitsubish,2023,,Petrol,"Rs 7,875,000"
Mitsubishi,Eclipse Cross G PLUS,2018,,Petrol,"Rs 14,790,000"
Honda,CRV,2013,,Petrol,"Rs 12,100,000"
Daihatsu,Mira,2016,,Petrol,"Rs 5,800,000"
Toyota,Land Cruiser Prado VX MODELISTA WHEELS,2025,,Petrol,"Rs 68,500,000"
Nissan,LUCINO ( FB14),1995,,Petrol,"Rs 2,950,000"
Land Rover,Defender 110,2023,,Petrol,"Rs 76,500,000"
Toyota,Corolla 141,2008,,Petrol,"Rs 6,975,000"
Suzuki,Swift,2002,,Petrol,"Rs 4,665,000"
Nissan,ROOX HIGHWAY STAR X,2024,,Petrol,"Rs 10,300,000"
Perodua,Axia,2015,,Petrol,"Rs 5,900,000"
Toyota,Axio 141,2010,,Petrol,"Rs 9,150,000"
BMW,740Le M Sport,2016,,Petrol,"Rs 48,500,000"
Toyota,Roomy GS CUSTOM,2024,,Petrol,"Rs 11,650,000"
Audi,Q3,2018,,Petrol,"Rs 19,495,000"
Daihatsu,Mira L Grade,2023,,Petrol,"Rs 6,650,000"
Daihatsu,Taft G-Dark Chrom,2024,,Petrol,"Rs 9,300,000"
Jeep,Wrangler Rubicon JL,2018,,Petrol,"Rs 55,000,000"
Suzuki,A-Star Automatic,2011,,Petrol,"Rs 4,790,000"
Toyota,Corolla AE110,1997,,Petrol,"Rs 4,995,000"
Audi,Q3 S-Line Quattro,2019,,Petrol,"Rs 26,500,000"
Land Rover,Defender,2023,,Petrol,"Rs 71,000,000"
Suzuki,Swift HS51S,2003,,Petrol,"Rs 4,290,000"
Toyota,Land Cruiser Prado TX- Fully Loaded,2015,,Petrol,"Rs 39,500,000"
Toyota,Allion NZT 260,2016,,Petrol,"Rs 15,900,000"
Lexus,LX600 Luxury,2024,,Petrol,"Rs 131,500,000"
Daihatsu,Thor Fully Lorded,2023,,Petrol,"Rs 11,290,000"
Suzuki,Alto S PEARL WHITE,2024,,Petrol,"Rs 7,690,000"
Daihatsu,Taft G DARK CHROME VENTRE,2024,,Petrol,"Rs 8,950,000"
Suzuki,Alto Sports Exchange,2015,,Petrol,"Rs 3,795,000"
Nissan,Dayz Highway Start,2017,,Petrol,"Rs 6,775,000"
Toyota,Vitz Safety 8 Airbag,2008,,Petrol,"Rs 6,200,000"
Toyota,Passo Safety,2016,,Petrol,"Rs 7,850,000"
Nissan,X-Trail X trail t30,2002,,Petrol,"Rs 67,000,000"
Suzuki,Every Wagon,2025,,Petrol,"Rs 11,250,000"
Toyota,Land Cruiser Prado Full Option,2022,,Petrol,"Rs 56,950,000"
JAECOO,J7 4WD,2025,,Petrol,"Rs 30,000,000"
Nissan,Sunny,1987,,Petrol,"Rs 1,475,000"
Toyota,Roomy G Grade,2022,,Petrol,"Rs 10,250,000"
BMW,i8 Blue Belt Plug,2018,,Petrol,"Rs 32,700,000"
BMW,318i M Sport F80 Kitted,2016,,Petrol,"Rs 18,900,000"
Micro,Tivoli,2018,,Petrol,"Rs 8,475,000"
Toyota,Vitz Safety Edition 1,2017,,Petrol,"Rs 8,450,000"
BMW,520i M Sport,2012,,Petrol,"Rs 16,050,000"
Mercedes Benz,C200 AMG Line AV,2024,,Petrol,"Rs 31,500,000"
Toyota,Roomy Silver,2024,,Petrol,"Rs 11,450,000"
Lexus,RX 330,2006,,Petrol,"Rs 9,050,000"
Peugeot,3008 GT LINE,2019,,Petrol,"Rs 18,900,000"
Honda,Fit GP5 S Grade,2014,,Petrol,"Rs 8,975,000"
Tata,Nano CX,2011,,Petrol,"Rs 1,390,000"
Suzuki,KEI,2004,,Petrol,"Rs 4,800,000"
Toyota,Corolla 141 GLI,2013,,Petrol,"Rs 9,290,000"
Mitsubishi,Lancer C12,1988,,Petrol,"Rs 875,000"
Toyota,Corona AT170,1990,,Petrol,"Rs 1,650,000"
Toyota,Yaris ZG premium,2023,,Petrol,"Rs 11,200,000"
Toyota,Urban cruiser Taisor,2025,,Petrol,"Rs 11,800,000"
Maruti Suzuki,Alto,2011,,Petrol,"Rs 3,275,000"
Honda,Vezel RS,2016,,Petrol,"Rs 12,950,000"
BMW,X1 S Drive F48,2018,,Petrol,"Rs 18,500,000"
Honda,CRV vtlLX,2025,,Petrol,"Rs 35,000,000"
Toyota,Roomy Pearl white,2022,,Petrol,"Rs 11,380,000"
Daihatsu,Mira ES Safety,2023,,Petrol,"Rs 7,175,000"
Toyota,Yaris ATIVE PREMIUM,2025,,Petrol,"Rs 17,950,000"
Toyota,Yaris ATIVE PREMIUM LUXURY,2025,,Petrol,"Rs 18,250,000"
Toyota,Land Cruiser Prado TRJ250 VX LIMITED,2024,,Petrol,"Rs 63,500,000"
Daihatsu,Taft Dark Chrome Venture,2024,,Petrol,"Rs 9,200,000"
Mazda,6 Skyactive,2015,,Petrol,"Rs 14,250,000"
Toyota,Yaris X Limited Push Start,2023,,Petrol,"Rs 10,450,000"
Ford,Raptor Ranger 3L Hamer Kit,2025,,Petrol,"Rs 38,950,000"
Toyota,Aqua G Sport,2015,,Petrol,"Rs 7,000,000"
Audi,Q2 S line,2018,,Petrol,"Rs 17,500,000"
Toyota,Land Cruiser Sahara ZX LC 300,2024,,Petrol,"Rs 98,500,000"
Honda,N-Box HIGHEST GRADE,2022,,Petrol,"Rs 10,590,000"
Suzuki,Spacia Custom,2018,,Petrol,"Rs 8,400,000"
Audi,A5,2018,,Petrol,"Rs 23,000,000"
Tata,Indica,2004,,Petrol,"Rs 1,820,000"
Suzuki,Ignis,2001,,Petrol,"Rs 3,990,000"
Audi,Q2,2019,,Petrol,"Rs 17,000,000"
Chevrolet,Cruze,2004,,Petrol,"Rs 4,150,000"
Mercedes Benz,E200 W212 CGI,2010,,Petrol,"Rs 14,550,000"
Honda,N-Box,2024,,Petrol,"Rs 10,200,000"
Audi,A7 3.0T Quattro,2014,,Petrol,"Rs 28,000,000"
BMW,430i Gran M-Sport,2017,,Petrol,"Rs 35,000,000"
Honda,CRV,2020,,Petrol,"Rs 21,000,000"
BMW,X1,2019,,Petrol,"Rs 22,000,000"
Land Rover,Range Sport HSE,2018,,Petrol,"Rs 58,000,000"
Toyota,Rush,2019,,Petrol,"Rs 14,500,000"
Suzuki,Jimny Land Venture,2017,,Petrol,"Rs 6,850,000"
Volkswagen,Beetle 1300,1967,,Petrol,"Rs 3,600,000"
Suzuki,Estilo VXI Grade,2010,,Petrol,"Rs 3,975,000"
Toyota,Corolla,2004,,Petrol,"Rs 6,100,000"
Peugeot,306 wagon,2004,,Petrol,"Rs 1,925,000"
Toyota,Raize Z Package,2024,,Petrol,"Rs 14,200,000"
Kia,Sonet,2025,,Petrol,"Rs 13,500,000"
Toyota,Land Cruiser Prado 150 TX,2015,,Petrol,"Rs 41,000,000"
Toyota,Aqua S Limited,2013,,Petrol,"Rs 7,950,000"
Toyota,Land Cruiser Prado G Frontier,2016,,Petrol,"Rs 38,500,000"
Nissan,Sunny HB11,1982,,Petrol,"Rs 495,000"
Toyota,Corolla WXB Safety,2024,,Petrol,"Rs 19,500,000"
Nissan,Tiida Latio,2007,,Petrol,"Rs 5,850,000"
Mercedes Benz,S400 LWB Embassy,2014,,Petrol,"Rs 47,000,000"
Toyota,Premio G superior,2015,,Petrol,"Rs 14,500,000"
Kia,Picanto,2012,,Petrol,"Rs 5,550,000"
Honda,Vezel Z,2024,,Petrol,"Rs 19,950,000"
Toyota,Yaris ZG Jewella,2023,,Petrol,"Rs 12,300,000"
Daihatsu,Taft G grade,2025,,Petrol,"Rs 9,250,000"
Nissan,Qashqai Tekna Plus,2018,,Petrol,"Rs 15,000,000"
Honda,Vezel Z PLAY,2024,,Petrol,"Rs 22,975,000"
Suzuki,Wagon R ZX,2023,,Petrol,"Rs 9,360,000"
Toyota,CHR NGX 50,2018,,Petrol,"Rs 14,500,000"
Toyota,Vellfire fully patrol,2014,,Petrol,"Rs 29,900,000"
Toyota,Land Cruiser Prado 150,2023,,Petrol,"Rs 61,000,000"
